word,source_grade_hint,normalized_band,source_list,rank,count,academic,pos,notes,preferred_band,beginner_score,intermediate_score,advanced_score,source_tags,source_files
punctuate,10,9-12,advanced_9_to_12,5731,600,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.671,11.228,32.05,advanced_seed,advanced_9_to_12.csv
puncture,4,k-5th grade,beginner_k_to_5,234,,false,n,elementary_fill+grade4+grade4_week12_item14,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
pundit,11,9-12,advanced_9_to_12,7710,202,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.196,8.361,28.628,advanced_seed,advanced_9_to_12.csv
pungent,11,9-12,advanced_9_to_12,7711,211,false,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.407,7.876,28.641,advanced_seed,advanced_9_to_12.csv
punish,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,12,13,true,adj,elementary_fill+grade3+grade3_week1_item12 | tier2_nawl_academic+nawl_rank_765+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,18.617,21.589,10.953,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
punishment,7,6-8,intermediate_6_to_8,529,28,true,adj,tier2_nawl_academic+nawl_rank_529+grade_estimate_7,intermediate,5.948,30.264,13.206,intermediate_seed,intermediate_6_to_8.csv
punitive,10,9-12,advanced_9_to_12,6717,310,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.503,9.004,30.854,advanced_seed,advanced_9_to_12.csv
punk,10,9-12,advanced_9_to_12,5732,648,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,3.491,10.255,29.973,advanced_seed,advanced_9_to_12.csv
punt,11,9-12,advanced_9_to_12,7712,220,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.217,7.889,28.653,advanced_seed,advanced_9_to_12.csv
punter,11,9-12,advanced_9_to_12,8713,474,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.411,8.648,28.879,advanced_seed,advanced_9_to_12.csv
puny,12,9-12,advanced_9_to_12,9741,102,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,3.03,7.639,28.434,advanced_seed,advanced_9_to_12.csv
pupil,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,69,33,false,n,elementary_fill+grade4+grade4_week4_item9 | tier1_ngsl_general+ngsl_rank_2097+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.78,20.807,7.143,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
puppet,4,k-5th grade,beginner_k_to_5,290,,false,n,elementary_fill+grade4+grade4_week15_item10,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
puppy,3,k-5th grade,beginner_k_to_5,341,,false,n,elementary_fill+grade3+grade3_week22_item5,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
purchase,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,572,91,false,n,elementary_fill+grade4+grade4_week29_item12 | tier1_ngsl_general+ngsl_rank_1002+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.203,21.103,8.103,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
pure,8,6-8,intermediate_6_to_8,2264,30,false,n,tier1_ngsl_general+ngsl_rank_2264+grade_estimate_8,intermediate,5.761,29.282,9.121,intermediate_seed,intermediate_6_to_8.csv
puree,12,9-12,advanced_9_to_12,9742,42,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.83,7.873,28.201,advanced_seed,advanced_9_to_12.csv
purely,7,6-8,intermediate_6_to_8,382,40,true,adv,tier2_nawl_academic+nawl_rank_382+grade_estimate_7,intermediate,6.819,29.859,11.189,intermediate_seed,intermediate_6_to_8.csv
purge,10,9-12,advanced_9_to_12,5734,652,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.493,10.757,29.975,advanced_seed,advanced_9_to_12.csv
purify,10,9-12,advanced_9_to_12,5735,757,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.531,10.808,30.019,advanced_seed,advanced_9_to_12.csv
puritan,10,9-12,advanced_9_to_12,6718,555,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.651,8.202,28.926,advanced_seed,advanced_9_to_12.csv
purple,4,k-5th grade,beginner_k_to_5,503,,false,adj,elementary_fill+grade4+grade4_week26_item3,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
purport,10,9-12,advanced_9_to_12,5736,679,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.703,10.271,29.987,advanced_seed,advanced_9_to_12.csv
purpose,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,507,128,false,n,elementary_fill+grade4+grade4_week26_item7 | tier1_ngsl_general+ngsl_rank_735+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,20.284,20.712,7.498,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
purr,11,9-12,advanced_9_to_12,7713,290,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.286,7.982,28.734,advanced_seed,advanced_9_to_12.csv
purse,2,k-5th grade,beginner_k_to_5,139,,false,n,elementary_fill+grade2+grade2_week9_item11,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
pursed,11,9-12,advanced_9_to_12,8714,221,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.218,8.391,28.655,advanced_seed,advanced_9_to_12.csv
pursuant,11,9-12,advanced_9_to_12,8715,586,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.665,8.72,29.643,advanced_seed,advanced_9_to_12.csv
pursue,7,6-8,intermediate_6_to_8,1784,42,false,v,tier1_ngsl_general+ngsl_rank_1784+grade_estimate_7,intermediate,4.83,29.873,9.201,intermediate_seed,intermediate_6_to_8.csv
pursuit,9,9-12,advanced_9_to_12,3735,1942,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,1.974,10.632,30.303,advanced_seed,advanced_9_to_12.csv
purvey,11,9-12,advanced_9_to_12,8716,165,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.146,8.294,28.57,advanced_seed,advanced_9_to_12.csv
push,2,k-5th grade,beginner_k_to_5,78,,false,v,elementary_fill+grade2+grade2_week5_item14,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
pushed,3,k-5th grade,beginner_k_to_5,619,,false,v,tier2_fry_filtered+fry_rank_619+grade3_week9_item6,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
puss,11,9-12,advanced_9_to_12,7714,247,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.246,7.928,28.687,advanced_seed,advanced_9_to_12.csv
put,1,k-5th grade,beginner_k_to_5,41,,false,v,tier1_dolch+dolch_grade1+fry_overlap+grade2_week11_item2,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
putative,11,9-12,advanced_9_to_12,8717,243,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.442,8.922,30.782,advanced_seed,advanced_9_to_12.csv
putt,9,9-12,advanced_9_to_12,4684,724,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.519,10.293,30.006,advanced_seed,advanced_9_to_12.csv
puzzle,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,150,23,true,n,elementary_fill+grade4+grade4_week8_item10 | tier2_nawl_academic+nawl_rank_615+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,18.711,21.715,11.063,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
pyjamas,10,9-12,advanced_9_to_12,5737,454,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.6,10.133,29.867,advanced_seed,advanced_9_to_12.csv
pylori,11,9-12,advanced_9_to_12,7715,1204,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.651,8.967,29.159,advanced_seed,advanced_9_to_12.csv
pyramid,9,9-12,advanced_9_to_12,4685,730,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.722,10.295,30.008,advanced_seed,advanced_9_to_12.csv
quack,2,k-5th grade,beginner_k_to_5,390,,false,n,elementary_fill+grade2+grade2_week25_item6,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
quad,11,9-12,advanced_9_to_12,8719,148,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.119,7.759,28.539,advanced_seed,advanced_9_to_12.csv
quadrant,12,9-12,advanced_9_to_12,9743,168,true,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+academic_exact,advanced,-0.65,9.3,33.275,advanced_seed,advanced_9_to_12.csv
quadruple,5,k-5th grade,beginner_k_to_5,112,,false,n,elementary_fill+grade5+grade5_week6_item12,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
quail,11,9-12,advanced_9_to_12,7717,203,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.197,8.363,28.63,advanced_seed,advanced_9_to_12.csv
quaint,10,9-12,advanced_9_to_12,6719,295,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.291,8.487,28.739,advanced_seed,advanced_9_to_12.csv
quake,10,9-12,advanced_9_to_12,6720,175,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.16,8.314,28.587,advanced_seed,advanced_9_to_12.csv
qualification,8,6-8,intermediate_6_to_8,2753,19,false,n,tier1_ngsl_general+ngsl_rank_2753+grade_estimate_8,intermediate,3.877,30.17,12.624,intermediate_seed,intermediate_6_to_8.csv
qualify,7,6-8,intermediate_6_to_8,1823,41,false,v,tier1_ngsl_general+ngsl_rank_1823+grade_estimate_7,intermediate,4.025,29.366,9.195,intermediate_seed,intermediate_6_to_8.csv
qualitative,7,6-8,intermediate_6_to_8,337,45,true,adj,tier2_nawl_academic+nawl_rank_337+grade_estimate_7,intermediate,6.044,30.392,14.818,intermediate_seed,intermediate_6_to_8.csv
quality,6,6-8,intermediate_6_to_8,517,190,false,n,tier1_ngsl_general+ngsl_rank_517+grade_estimate_6,intermediate,8.381,29.341,9.011,intermediate_seed,intermediate_6_to_8.csv
qualm,11,9-12,advanced_9_to_12,8720,173,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.157,8.31,28.584,advanced_seed,advanced_9_to_12.csv
quantify,9,9-12,advanced_9_to_12,4687,928,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.783,10.878,30.781,advanced_seed,advanced_9_to_12.csv
quantitative,6,6-8,intermediate_6_to_8,167,63,true,adj,tier2_nawl_academic+nawl_rank_167+grade_estimate_6,intermediate,6.118,30.491,14.904,intermediate_seed,intermediate_6_to_8.csv
quantity,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,702,30,false,n,elementary_fill+grade4+grade4_week36_item2 | tier1_ngsl_general+ngsl_rank_2267+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,19.961,21.282,9.221,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quantum,7,6-8,intermediate_6_to_8,536,28,true,n,tier2_nawl_academic+nawl_rank_536+grade_estimate_7,intermediate,5.948,29.264,11.106,intermediate_seed,intermediate_6_to_8.csv
quarantine,11,9-12,advanced_9_to_12,8721,176,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.362,8.316,29.289,advanced_seed,advanced_9_to_12.csv
quark,12,9-12,advanced_9_to_12,9744,167,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.149,8.298,28.574,advanced_seed,advanced_9_to_12.csv
quarrel,9,9-12,advanced_9_to_12,4689,1058,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.817,10.423,30.12,advanced_seed,advanced_9_to_12.csv
quarry,9,9-12,advanced_9_to_12,4690,1474,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.703,11.037,30.22,advanced_seed,advanced_9_to_12.csv
quart,12,9-12,advanced_9_to_12,9745,72,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.948,8.031,28.34,advanced_seed,advanced_9_to_12.csv
quarter,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,255,109,false,n,elementary_fill+grade3+grade3_week16_item15 | tier1_ngsl_general+ngsl_rank_869+buffer_from_beginner_grade_3+intermediate_buffer_addition+grade_estimate_6,intermediate,20.245,20.66,7.453,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quarterback,11,9-12,advanced_9_to_12,7718,64,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,1.122,7.995,30.508,advanced_seed,advanced_9_to_12.csv
quartet,5,k-5th grade,beginner_k_to_5,116,,false,n,elementary_fill+grade5+grade5_week6_item16,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
quartz,11,9-12,advanced_9_to_12,8722,276,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.274,8.465,28.719,advanced_seed,advanced_9_to_12.csv
quasar,12,9-12,advanced_9_to_12,9746,130,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.088,8.217,28.502,advanced_seed,advanced_9_to_12.csv
quash,11,9-12,advanced_9_to_12,8723,339,false,v,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.326,8.534,28.78,advanced_seed,advanced_9_to_12.csv
quay,11,9-12,advanced_9_to_12,8724,537,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.443,8.19,28.917,advanced_seed,advanced_9_to_12.csv
que,10,9-12,advanced_9_to_12,6721,121,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,3.07,7.694,28.482,advanced_seed,advanced_9_to_12.csv
queasy,12,9-12,advanced_9_to_12,9747,92,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.005,8.107,28.406,advanced_seed,advanced_9_to_12.csv
queen,4,k-5th grade,beginner_k_to_5,364,,false,n,elementary_fill+grade4+grade4_week19_item4,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
queer,10,9-12,advanced_9_to_12,6722,370,false,adj,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.348,8.564,28.806,advanced_seed,advanced_9_to_12.csv
quell,11,9-12,advanced_9_to_12,7719,233,false,v,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.231,8.408,28.67,advanced_seed,advanced_9_to_12.csv
quench,12,9-12,advanced_9_to_12,9748,172,false,v,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.156,8.308,28.582,advanced_seed,advanced_9_to_12.csv
query,9,9-12,advanced_9_to_12,4691,1790,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.753,11.104,30.279,advanced_seed,advanced_9_to_12.csv
quest,9,9-12,advanced_9_to_12,4692,925,false,v,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,2.582,10.877,30.08,advanced_seed,advanced_9_to_12.csv
question,2,k-5th grade,beginner_k_to_5,525,,false,n,elementary_fill+grade2+grade2_week33_item13,beginner,29.0,8.0,4.1,beginner_seed,beginner_k_to_5.csv
questionnaire,7,6-8,intermediate_6_to_8,335,45,true,n,tier2_nawl_academic+nawl_rank_335+grade_estimate_7,intermediate,6.044,29.892,13.418,intermediate_seed,intermediate_6_to_8.csv
questions,3,k-5th grade,beginner_k_to_5,306,,false,n,tier2_fry_filtered+fry_rank_306+grade_estimated_from_fry_rank,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
queue,10,9-12,advanced_9_to_12,5739,1766,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.75,11.1,30.275,advanced_seed,advanced_9_to_12.csv
qui,11,9-12,advanced_9_to_12,8725,109,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,3.045,7.66,28.453,advanced_seed,advanced_9_to_12.csv
quibble,12,9-12,advanced_9_to_12,9749,125,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.278,7.704,28.491,advanced_seed,advanced_9_to_12.csv
quick,2,k-5th grade,beginner_k_to_5,393,,false,n,elementary_fill+grade2+grade2_week25_item9,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
quickly,2,k-5th grade,beginner_k_to_5,413,,false,adv,tier2_fry_filtered+fry_rank_413+grade2_week30_item3,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
quid,11,9-12,advanced_9_to_12,7720,1508,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.709,8.545,29.227,advanced_seed,advanced_9_to_12.csv
quiet,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,664,66,false,adj,tier2_fry_filtered+fry_rank_664+grade3_week24_item12 | tier1_ngsl_general+ngsl_rank_1313+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,20.928,21.005,7.317,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quietly,8,6-8,intermediate_6_to_8,2672,22,false,adv,tier1_ngsl_general+ngsl_rank_2672+grade_estimate_8,intermediate,3.903,29.204,9.054,intermediate_seed,intermediate_6_to_8.csv
quilt,10,9-12,advanced_9_to_12,5740,389,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.361,10.581,29.821,advanced_seed,advanced_9_to_12.csv
quintessential,11,9-12,advanced_9_to_12,8726,115,false,adj,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,1.258,8.178,30.668,advanced_seed,advanced_9_to_12.csv
quip,11,9-12,advanced_9_to_12,7721,191,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,3.182,7.843,28.612,advanced_seed,advanced_9_to_12.csv
quirk,10,9-12,advanced_9_to_12,6723,330,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.319,8.525,28.772,advanced_seed,advanced_9_to_12.csv
quite,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,277,354,false,adv,tier2_fry_filtered+fry_rank_638+grade4_week34_item8 | tier1_ngsl_general+ngsl_rank_277+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,21.337,21.549,7.793,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quiver,10,9-12,advanced_9_to_12,5741,586,false,v,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.465,10.72,29.943,advanced_seed,advanced_9_to_12.csv
quiz,4;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,68,6,true,n,elementary_fill+grade4+grade4_week4_item8 | tier2_nawl_academic+nawl_rank_876+bridge_from_beginner_grade_4+grade_estimate_6,intermediate,19.522,20.963,10.843,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quizzical,12,9-12,advanced_9_to_12,9750,186,false,adj,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.375,8.334,29.305,advanced_seed,advanced_9_to_12.csv
quota,9,9-12,advanced_9_to_12,3737,1416,false,n,tier3_bnc_coca+bnc_coca_band_4k+grade_estimate_9+general_or_nonacademic,advanced,2.692,11.023,30.208,advanced_seed,advanced_9_to_12.csv
quotation,3;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,438,25,true,n,elementary_fill+grade3+grade3_week28_item6 | tier2_nawl_academic+nawl_rank_583+bridge_from_beginner_grade_3+grade_estimate_6,intermediate,17.926,22.235,13.181,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
quote,7,6-8,intermediate_6_to_8,1433,59,false,n,tier1_ngsl_general+ngsl_rank_1433+grade_estimate_7,intermediate,4.903,29.971,9.287,intermediate_seed,intermediate_6_to_8.csv
quotient,3,k-5th grade,beginner_k_to_5,142,,true,n,elementary_fill+grade3+grade3_week9_item14,beginner,27.0,8.5,6.7,beginner_seed,beginner_k_to_5.csv
rabbi,10,9-12,advanced_9_to_12,6724,285,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,2.282,8.476,28.729,advanced_seed,advanced_9_to_12.csv
rabbit,4,k-5th grade,beginner_k_to_5,311,,false,n,elementary_fill+grade4+grade4_week16_item11,beginner,29.8,7.5,2.0,beginner_seed,beginner_k_to_5.csv
raccoon,4,k-5th grade,beginner_k_to_5,613,,false,n,elementary_fill+grade4+grade4_week31_item13,beginner,29.0,7.0,2.0,beginner_seed,beginner_k_to_5.csv
race,1,k-5th grade,beginner_k_to_5,563,,false,n,tier2_fry_filtered+fry_rank_563+grade1_week26_item3,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
racial,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,193,23,false,adj,elementary_fill+grade5+grade5_week10_item13 | tier1_ngsl_general+ngsl_rank_2613+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,20.711,20.715,7.063,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
rack,8,6-8,intermediate_6_to_8,955,2,true,n,tier2_nawl_academic+nawl_rank_955+grade_estimate_8,intermediate,7.448,28.863,10.755,intermediate_seed,intermediate_6_to_8.csv
racket,10,9-12,advanced_9_to_12,5743,566,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.456,10.708,29.932,advanced_seed,advanced_9_to_12.csv
radar,8,6-8,intermediate_6_to_8,915,4,true,n,tier2_nawl_academic+nawl_rank_915+grade_estimate_8,intermediate,6.488,29.417,10.802,intermediate_seed,intermediate_6_to_8.csv
radial,11,9-12,advanced_9_to_12,7722,457,false,adj,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.402,8.635,28.869,advanced_seed,advanced_9_to_12.csv
radiance,10,9-12,advanced_9_to_12,5744,383,false,n,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,1.557,11.076,31.916,advanced_seed,advanced_9_to_12.csv
radiation,6,6-8,intermediate_6_to_8,199,59,true,n,tier2_nawl_academic+nawl_rank_199+grade_estimate_6,intermediate,6.103,30.471,13.387,intermediate_seed,intermediate_6_to_8.csv
radiator,10,9-12,advanced_9_to_12,6725,649,false,n,tier3_bnc_coca+bnc_coca_band_7k+grade_estimate_10+general_or_nonacademic,advanced,1.691,8.755,29.673,advanced_seed,advanced_9_to_12.csv
radical,8,6-8,intermediate_6_to_8,2246,30,false,adj,tier1_ngsl_general+ngsl_rank_2246+grade_estimate_8,intermediate,3.961,29.282,9.121,intermediate_seed,intermediate_6_to_8.csv
radio,5;6,6-8;k-5th grade,beginner_k_to_5;intermediate_6_to_8,902,86,false,n,tier2_fry_filtered+fry_rank_902+grade5_week25_item2 | tier1_ngsl_general+ngsl_rank_1045+bridge_from_beginner_grade_5+grade_estimate_6,intermediate,20.989,21.086,7.388,beginner_seed;intermediate_seed,beginner_k_to_5.csv;intermediate_6_to_8.csv
radioactive,9,9-12,advanced_9_to_12,4694,1080,false,adj,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,1.822,11.43,33.726,advanced_seed,advanced_9_to_12.csv
radiology,11,9-12,advanced_9_to_12,7723,263,true,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+academic_suffix,advanced,-0.538,9.949,34.805,advanced_seed,advanced_9_to_12.csv
radiotherapy,12,9-12,advanced_9_to_12,9751,218,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,1.415,8.386,30.851,advanced_seed,advanced_9_to_12.csv
radius,7,6-8,intermediate_6_to_8,370,42,true,n,tier2_nawl_academic+nawl_rank_370+grade_estimate_7,intermediate,6.83,29.873,11.201,intermediate_seed,intermediate_6_to_8.csv
radon,12,9-12,advanced_9_to_12,9752,172,false,n,tier3_bnc_coca+bnc_coca_band_10k+grade_estimate_12+general_or_nonacademic,advanced,2.156,8.308,28.582,advanced_seed,advanced_9_to_12.csv
raffle,11,9-12,advanced_9_to_12,8727,485,false,n,tier3_bnc_coca+bnc_coca_band_9k+grade_estimate_11+general_or_nonacademic,advanced,2.417,8.656,28.886,advanced_seed,advanced_9_to_12.csv
raft,2,k-5th grade,beginner_k_to_5,423,,false,n,elementary_fill+grade2+grade2_week27_item7,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
rafter,11,9-12,advanced_9_to_12,7724,191,false,n,tier3_bnc_coca+bnc_coca_band_8k+grade_estimate_11+general_or_nonacademic,advanced,2.182,8.343,28.612,advanced_seed,advanced_9_to_12.csv
rag,9,9-12,advanced_9_to_12,4695,932,false,n,tier3_bnc_coca+bnc_coca_band_5k+grade_estimate_9+general_or_nonacademic,advanced,3.584,10.379,30.082,advanced_seed,advanced_9_to_12.csv
ragged,10,9-12,advanced_9_to_12,5747,632,false,adj,tier3_bnc_coca+bnc_coca_band_6k+grade_estimate_10+general_or_nonacademic,advanced,2.485,10.746,29.965,advanced_seed,advanced_9_to_12.csv
rail,8,6-8,intermediate_6_to_8,2440,26,false,n,tier1_ngsl_general+ngsl_rank_2440+grade_estimate_8,intermediate,5.734,29.245,9.089,intermediate_seed,intermediate_6_to_8.csv
railroad,4,k-5th grade,beginner_k_to_5,177,,false,n,elementary_fill+grade4+grade4_week9_item17,beginner,29.0,7.5,2.7,beginner_seed,beginner_k_to_5.csv
rain,2,k-5th grade,beginner_k_to_5,533,,false,n,tier2_fry_filtered+fry_rank_533+grade2_week2_item6,beginner,30.8,7.0,2.0,beginner_seed,beginner_k_to_5.csv
